A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|37VE3DA4YUUPOUDAJHJ4VIL2S48BHI|24754176|No|\N|\N|No|\N|\N|\N|\N|\N|\N|\N|\N|This article is about testing a drug|\N|\N|\N|0|0|0|1|\N|\N|0|0|61494|2015-08-13 07:17:52
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|38EHZ67RIM577PMWQ0RVOYKVP3YGMC|24037311|No|\N|\N|Yes|"review"|\N|\N|"laparoscopic surgery.","laparoscopic surgery","laparoscopic surgery.","laparoscopic surgery.","laparoscopic surgery"","laparoscopic surgery","laparoscopic surgery"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|50511|2015-08-12 05:47:10
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|38VTL6WC4AQ9L9MQS7WFEWGD84YY52|24141550|Yes|1|Yes|Yes|"patient"|\N|"Stump appendicitis:","Stump appendicitis","Stump appendicitis","Stump appendicitis,"|"laparoscopically."|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|24250064|1|0|42277|2015-08-13 05:24:18
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|391FPZIE4CZ4KTMGJ80Z08DQHPDUHG|23746765|No|\N|\N|No|"retrospective review"|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|124773|2015-08-12 05:31:40
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|39KMGHJ4RZNDT744NTFU59Q2FJ800I|24808121|Yes|1|No|Yes|"woman"|\N|"benign ovarian teratomas.","bilateral ovarian tumors,"|"Ultrasonography","laparoscopic"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|86101|2015-08-12 13:50:59
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|39O6Z4JLX2A1JYBVT2SQZG33JM6VX0|24009958|Yes|5|No|Yes|"case series","patient","patient).","patient"|\N|"intestinal anthrax.","intestinal anthrax,","Gastrointestinal anthrax"|"exploratory laparotomy","exploratory laparotomy"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|91817|2015-08-12 13:44:04
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3B286OTISEUGWQ3813MTCKHBNEQAJQ|23426454|Yes|117|No|No|"placebo-controlled study","patients","Patients","patients"|\N|"acute diverticulitis:","acute diverticulitis"|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|83091|2015-08-13 07:21:47
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3BFF0DJK8XPEAPL7UXMOZQYQ7MOTSA|23902717|No|\N|\N|Yes|"review","literature.","literature,","literature,"|\N|\N|"ultrasonography","Ultrasound","Ultrasound","Ultrasound","Ultrasound"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|40064|2015-08-13 09:42:14
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3C8QQOM6JPE1XYA6GCQJ9XIM4B0IL4|24080130|Yes|27|No|Yes|"patients","patients","patients","patients","patients","patients.","patients","patients,","patients.","patients,","patients","patients,","patients","patients,","patients","patients.","patients"|\N|"symptomatic spontaneous isolated dissection","superior mesenteric artery","symptomatic spontaneous isolated dissection","superior mesenteric artery","(SIDSMA)","SIDSMA","SIDSMA,","SIDSMA","SIDSMA,"|"computed tomography angiography"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|94747|2015-08-13 09:47:54
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3CKVGCS3PGIDUGOGWVYEFFWLABS0S6|24966401|Yes|1|No|Yes|"case","patient"|\N|\N|"cross-sectional imaging","computed tomography"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|1|0|\N|\N|0|0|74629|2015-08-13 05:20:03
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3CO05SML7VI1T1O3H6Y9P5RPO990RI|24701740|Yes|NoInfo|Yes|Yes|"case report.","case report","women"|\N|"acute abdominal pain."|"laparoscopic","laparoscopic"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|104386|2015-08-13 09:45:04
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3D0LPO3EABCVTJS8XMSEN2G4PZ2OYW|24016703|No|\N|\N|Yes|"review"|\N|\N|"Laparoscopic","laparoscopy.","Laparoscopic","laparoscopy"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|43959|2015-08-13 05:28:51
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3E9VAUV7BWR6RFY7N3NWM7WZ0IZAYK|24414145|No|\N|\N|No|\N|\N|\N|\N|\N|\N|\N|\N|it is a review|\N|\N|neither diagnostic method is discussed|0|0|0|0|\N|\N|0|0|161724|2015-08-11 10:38:06
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3EFNPKWBMS19AZ316GXD77O9IVS30G|25015165|Yes|1|No|Yes|"child,","case","child","child","child"|\N|"Hodgkin's lymphoma","Hodgkin's lymphoma","Hodgkin's lymphoma"|"CT","Abdominal laparoscopy"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|81394|2015-08-11 13:40:51
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3EQVJH0T40YPKG7RJ3APVCROYB7THP|23956023|No|\N|\N|No|"cell lines","cell lines"|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|54783|2015-08-12 13:49:27
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3H781YYV6TVD06GPT22JA9UB6VFTE9|24987406|Yes|1|No|Yes|"patient","male","patient"|\N|"pulmonary vein thrombosis","pulmonary vein.","pulmonary vein thrombosis","pulmonary vein thrombosis","pulmonary vein"|"computed tomography","(CT)","CT"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|53190|2015-08-13 05:25:17
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3HY86PZXPYVCRM4GRJI943BGECOE1L|24828847|Yes|30|No|No|"patients","patients","patient's","patients"|\N|"postoperative pain","postoperative pain","postoperative pain","postoperative pain","elective abdominal surgery","postoperative pain"|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|85162|2015-08-12 05:33:11
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3I4E7AFQ2KCLBM2H73DA7P73B3BTJU|24696618|Yes|1|No|Yes|"a case","woman"|\N|"Acute phlegmonous gastritis","delayed perforation.","acute phlegmonous gastritis","delayed perforation."|"computed tomography","computed tomography"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|65361|2015-08-11 10:44:23
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3IJ95K7NDXPDP77W216V1D9VUT8GNC|24388006|Yes|106|No|Yes|"individuals","individuals","individuals","individuals"|\N|"colorectal cancer"|"flexible sigmoidoscopy","Flexible sigmoidoscopy"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|59009|2015-08-12 13:40:42
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3J6BHNX0U95IRT3FSSRAZ51O1APNKM|24534856|Yes|15065|No|Yes|"study","study","patients","Patients","Patients","patients","patients","patients"|\N|"Myocardial injury","Myocardial injury","myocardial injury"|"diagnostic criterion","predictor"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|681278|2015-08-12 05:44:38
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3JUDR1D0D648DACHJEDN33AZPLQQ2Q|24736537|Yes|102|Yes|No|"PATIENTS","patients","patients","patients","patients","patients","patients","patients"|\N|"Acute appendicitis","(AA)","AA","AA","AA","AA","AA"|"appendectomy.","appendectomy"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|24841008|1|0|129524|2015-08-11 10:35:18
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3K3G488TR2L0C7V41XFL1ADB9VHQ5R|24639970|Yes|77|Yes|Yes|"patients","patients","patients","patients"|\N|"appendectomy","appendectomy","appendectomy"|"laparoscopic","laparoscopic","laparoscopic"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|122222|2015-08-13 09:41:29
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3LVTFB9DE5VYS4KOITYC5740Z4VQG9|24646528|Yes|159|Yes|No|"patients","patients.","patients","enrolled","patients","patients","patients","patients","patients"|\N|"Acute Appendicitis):","acute uncomplicated appendicitis","acute appendicitis","acute appendicitis"|"antibiotics","treated","antibiotics","treated","antibiotics","treated","antibiotics","Antibiotics","treated","treated","antibiotics."|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|88634|2015-08-13 05:28:01
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3NI0WFPPI9T87IQJPIVBEA0TSMV60Q|24917980|Yes|240|Yes|Yes|"patients","patients","Patients","patients","patients"|\N|"upper abdominal pain","acute right-sided","upper abdominal pain","upper abdominal pain."|"Endosonography","transabdominal ultrasound","transabdominal ultrasound","endoscopy","transabdominal ultrasound","endoscopy"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|85052|2015-08-12 13:47:30
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3OPLMF3EU50TBZLXDS3BE5E3QAULNN|24033622|Yes|113|Yes|No|"patients","Patients","study group.","Patients","patients","patients","patients","patients,","patients","patients","patients","patients,","patients","patients,","patients"|\N|"acute appendicitis.","acute appendicitis.","acute appendicitis","acute appendicitis,","acute appendicitis","acute appendicitis.","acute appendicitis."|"followed non-operatively.","surgery,","followed non-operatively."|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|24379631|1|0|137998|2015-08-11 10:40:30
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3PIOQ99R7YZWUP8RM6VC5SAM31NNUJ|24238671|Yes|1|No|No|"woman.","CASE:","woman","case"|\N|"Spigelian hernia","Spigelian hernia.","necrobiotic fibroma of the uterus","Spigelian hernia.","Spigelian hernia","uterine fibroid.","Spigelian hernia"|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|101506|2015-08-13 05:21:49
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3Q9SPIIRWJZ22A3782581ABJPAZAWL|24795777|Yes|1|No|Yes|"case report","woman"|\N|"portal vein aneurysm:","Portal vein aneurysm","portal vein aneurysm"|"computed tomography","computed tomography"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|108889|2015-08-12 13:45:59
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3RBI0I35XEG67UZMEO8MZZITU87Y3C|24716681|Yes|1006|No|No|"patients","patients","patients","patients","patients","patients","patients","patients","patients","patients","patients;","patients","patients","patients"|\N|"pulmonary embolism.","pulmonary embolism","pulmonary embolism.","pulmonary embolism,"|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|60207|2015-08-11 10:45:29
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3S829FDFT2EFPHB92HSWTUXWJF2DXJ|24179907|Yes|45|Yes|Yes|"patients","patients","patients","patients","patients","patients"|\N|"interval appendectomy","interval appendectomy","interval appendectomy","interval appendectomy.","interval appendectomy"|"computed tomography","computed tomography","(CT)","CT","CT","CT"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|23892423|1|0|53867|2015-08-13 09:43:14
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3SD15I2WD274OAPG85DUG8Y0VYF36I|25082747|No|\N|\N|Yes|"retrospective chart review"|\N|\N|"computed tomography","computed tomography","(CT)","CT","CT","CT"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|44174|2015-08-12 05:52:24
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3SR6AEG6W56L126LT9XO3TJ3DDPYHJ|24340528|Yes|2|No|Yes|"patients.","cases","patients","patients","cases.","patients","patients"|\N|"Necrotizing enterocolitis,","Necrotizing enterocolitis"|"laparotomy,","laparotomy"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|258940|2015-08-12 05:51:35
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3TL87MO8CM2HN78GF4KY605UOJ8LFG|23993940|Yes|1|Yes|Yes|"case","case","CASE","woman"|\N|"abdominal pain","appendectomy.","inflamed appendix,"|"ultrasound","magnetic resonance imaging","laparoscopic"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|86488|2015-08-12 05:46:14
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3TUOHPJXYHAEYNB0JCXMLIMHQV8XWC|24856645|Yes|58|No|No|"adults.","adults","examined.","adults","adults."|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|1|1|\N|\N|0|0|68536|2015-08-12 13:52:13
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3UDTAB6HH6CVP1SHNPYNYKRVIN3904|24113477|No|\N|\N|Yes|"retrospective review"|\N|\N|"diagnostic ultrasounds","(US)","US."|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|49790|2015-08-12 13:48:27
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3UQVX1UPFSUKPH7I2GJ8OXJHCHS022|24932266|Yes|1|No|Yes|"patient","patient","patient"|\N|"bone marrow","pancytopenia","bone marrow","bone marrow metastatic cancer,","bone marrow","bone marrow"|"positron emission tomography/computed tomography","(CT)","CT"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|237994|2015-08-11 10:33:02
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3UUIU9GZC5ID4NNWI19G6FOYT2GT58|24791639|No|\N|\N|No|"nationwide analysis."|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|64797|2015-08-13 05:26:27
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3VEI3XUCZRA4HISNYRDZ46SXWHJRPE|24777080|Yes|1|Yes|No|"case","man"|\N|"perforated appendix","appendicectomy","perforated appendix"|"Intraoperatively,"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|84190|2015-08-11 13:39:22
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3VZYA8PITOBCOEQ5KZL6M4MTWRJ053|24151869|Yes|1618|Yes|Yes|"women","women","women","women.","women","women."|\N|"acute appendicitis.","acute appendicitis","appendectomy","acute appendicitis","appendectomy","appendectomy","appendectomy","acute appendicitis","appendectomy","appendectomy","acute appendicitis"|"diagnosis","diagnosis","ultrasonography","diagnosis","Ultrasound","diagnosis"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|67145|2015-08-13 07:20:14
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3WPCIUYH1AL8802PX7RZ4RCQ6JEDT0|24876811|Yes|1|Yes|No|"case report.","male"|\N|"gangrenous appendicitis:"|\N|\N|\N|\N|\N|\N|\N|\N|diagnostic methods are not mentioned|0|0|0|0|\N|\N|0|0|98649|2015-08-12 13:42:27
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3WUVMVA7OBG6W58CJPPF0E516C3AZB|24934120|Yes|1|No|Yes|"report","female"|\N|"gastric tumor."|"endoscopy,","biopsies"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|73716|2015-08-12 13:39:37
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3YGYP13641M4EXGAIC070HN2W2IRNI|24103224|Yes|42|Yes|No|"patients","patients","patients","patients"|\N|"atrial appendectomy.","atrial appendectomy","atrial appendectomy","atrial appendectomy,","atrial appendectomy"|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|60861|2015-08-12 13:38:17
A3HPVFAF1U9WXK|cf_pilot_appendicitis_1|3ZVPAMTJWNGY45ZOV8NCAXE5VQXGR0|24884620|Yes|1|No|No|"case","case","female patient"|\N|"ileal lipoma","spontaneous rectal expulsion","ileal lipoma"|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|1|\N|\N|0|0|64595|2015-08-13 09:46:14
A3LMOSYLFM8PBU|cf_pilot_appendicitis_1|31S7M7DAGG3R6CQHAOPNN4KVFSGTLW|22736133|Yes|17|CantTell|Yes|"study was performed","data of 17 patients"|\N|\N|"reasons for reoperation","reasons for reoperation","laparotomy.","laparoscopic technique","Laparoscopic exploration","diagnosis and surgery","diagnosis"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|587563|2015-08-19 16:59:07
A3LMOSYLFM8PBU|cf_pilot_appendicitis_1|3P0I4CQYVYKR4EX8ILAQ25VOER2OWX|24079626|Yes|500|Yes|No|"conducted a prospective study","500 patients were included,"|\N|"acute appendicitis","Acute appendicitis","acute appendicitis were included."|"Objective. To compare outcomes","disparities in outcome."|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|1483005|2015-08-18 10:47:03
A3MINXTRD9D578|cf_pilot_appendicitis_1|30Z7M1Q8UYXRC97PAZP2NU8X73W8A4|23389719|Yes|1|CantTell|CantTell|"65-year-old man"|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|327447|2015-08-18 05:34:08
A3MINXTRD9D578|cf_pilot_appendicitis_1|31MCUE39BKZ6L3EMKIMGSZBPPCHG3W|24649351|Yes|1|Yes|No|"case report.","case report","59-year-old male"|\N|"acute appendicitis","right lower quadrant abdominal pain","acute appendicitis"|"lung adenocarcinoma","The abscess was locally drained;","appendectomy","performed.","patient recovered well","lung adenocarcinoma was treated"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|\N|\N|0|0|220361|2015-08-18 05:28:32
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|30Y6N4AHYP9VSLPXTIM44CB8IYHDRN|24013673|Yes|2928|No|Yes|"well-functioning adults aged 70-79."|\N|"sarcopenia","Diagnostic criteria","sarcopenia","sarcopenia.","sarcopenia","sarcopenia.","sarcopenia","sarcopenia","sarcopenia","sarcopenia;","sarcopenia.","sarcopenia","sarcopenia","sarcopenia,"|"performance","examined","METHODS:","assessed","performance","performance","performance","examined","performance;","performance,"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|206882|2015-08-18 14:08:56
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|31S7M7DAGG3R6CQHAOPNN4KVFSGTLW|22736133|Yes|45|Yes|Yes|"study period, 45 patients"|\N|"interval appendectomy","interval appendectomy","interval appendectomy","perforated appendicitis","interval appendectomy.","interval appendectomy"|"computed tomography","reduction in the","computed tomography","(CT) scans","CT scans","reduction in the number of CT scans","CT scans."|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|23892423|1|0|119790|2015-08-18 15:54:29
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|33EEIIWHK7KHA1AJ7OXY587AMJJVQ3|25038431|Yes|1182|No|No|"identical but separate","multicenter trials","evaluated","590","592","adult","patients","Patients","patients","patients","patients","patients","patients"|\N|"recurrent diverticulitis","prevention","recurrent diverticulitis","recurrent diverticulitis."|"preventing","inflammatory bowel disease,","might be effective","diverticular disease.","preventing","diverticular disease","preventing"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|No|\N|0|0|375199|2015-08-18 13:34:33
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|33NOQL7T9OCSDHFXMR514NZ6GO48Z6|24127762|Yes|121|No|Yes|"survey","emailed","One-hundred","twenty-one","usable surveys"|\N|"evaluated","interns' oral health knowledge,"|"influencing","ability","willingness to perform"|\N|\N|\N|survey, emailed, evaluated|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|146579|2015-08-18 14:20:29
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|344M16OZKISF5TB5W6G71AOJHDTNE2|24506247|Yes|1|No|Yes|"patient","She had","This case","this case"|\N|"lipomatosis of nerve","Lipomatosis of nerve","fibrolipomatous hamartoma,","peripheral nerves."|"MRI,","findings"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|182099|2015-08-18 15:06:20
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|379OL9DBSSRSMWO2VX9WQCLFU0HY9T|21962801|Yes|NoInfo|No|Yes|"patients","Patients","classified","two groups","two groups.","patients"|\N|"acute coronary","related","acute coronary","superimposed thrombosis.","related","coronary lesions","related"|"assessed","intravascular ultrasound (IVUS)","optical coherence tomography (OCT).","assessed"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|303558|2015-08-18 13:51:54
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|37J05LC5AXWEUX6KLDDV2LPH8HNDJV|25027348|No|\N|\N|Yes|"general medical examination","Further studies are needed","in adult patients"|\N|\N|"diarrhea","diarrhea,","check body temperature","vital parameters","abdomen,","exclude surgical causes","diarrhea,","assessment","level of hydration","diarrhea,","diarrhea."|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|127473|2015-08-18 15:37:45
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|38B7Q9C28GIQ3CEWPEE47L1MVQP692|24019688|Yes|6878|No|Yes|"study.","study","study","patients","study","study","patients.","patients","patients","patients","study","patients","patients","patients.","study","patients","patients","study","patients","study"|\N|"Xanthogranulomatous cholecystitis","Xanthogranulomatous cholecystitis","cholecystitis","cholecystitis","cholecystitis","open cholecystectomy","open cholecystectomy","open cholecystectomy","open cholecystectomy","xanthogranulomatous cholecystitis","cholecystitis","open cholecystectomy","open cholecystectomy","cholecystitis"|"laparoscopic surgery.","laparoscopic cholecystectomy","laparoscopic cholecystectomy","Ultrasonogram","CT scan abdomen","Laparoscopic surgery","laparoscopic cholecystectomy","laparoscopic cholecystectomy","Laparoscopic cholecystectomy"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|150525|2015-08-18 15:15:57
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|38F60IALAGUE9G1VLV34PKS7CU5T0N|24553777|Yes|1446|No|Yes|"Participants","Participants'","participants"|\N|"lean body mass","associations","early nutrition","lean body mass","muscle strength","muscle strength.","early nutrition","muscle strength."|"study,","examined","assess","long-term impact","Multivariable regression analyses","study"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|141966|2015-08-18 14:11:56
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3A520CCNWND8LAHGN2B2F44JI6VEAA|23732550|Yes|170|No|No|"participants","Participants","participants","PARTICIPANTS:","170 Women","Participants","Participants","participants","participants"|\N|"sarcopenia.","Sarcopenia,","age-related loss","muscle mass","sarcopenia"|"androgen receptor modulator","androgen receptor modulator","MK-0773 50mg"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|97501|2015-08-18 15:13:24
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3AQN9REUTFT4PM1J7DEYC845LLWYDA|24370490|No|\N|\N|Yes|"assessment","REVIEW:","updated overview","assessment","management","review","assessment"|\N|\N|"(ADHD)","Diagnostic","Statistical Manual","Mental Disorders-5 included","diagnostic","ADHD","Guidelines","ADHD;","guidelines","guidelines","diagnostic","guidelines","ADHD","ADHD","evaluation","ADHD,","ADHD"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|195652|2015-08-18 14:15:14
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3CESM1J3EIG1F8R4IPOWL59XTR9W6H|24441442|Yes|1|Yes|CantTell|"27-year-old man"|\N|"epigastric pain","three-day history","epigastric pain.","tenderness","defense on palpation"|\N|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|122362|2015-08-18 15:58:32
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3CIS7GGG65WS0JVET7STF5GDP9LUE0|24073413|No|\N|\N|Yes|"review.","assessment","reviewed:","review","methodological","review"|\N|\N|"all-out tests","force-velocity tests,","Wingate test"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|159546|2015-08-18 15:18:40
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3D42WVSDH881N6FFYJ9O087QXYCYFL|24899259|Yes|1500|No|No|"physicians","physicians'","electronic survey","physicians","(N = 1500).","physicians"|\N|"Newborn Male Circumcision","newborn male circumcision.","newborn male circumcision.","newborn male circumcision"|"Benefits","benefits","benefits","benefits","male circumcision","outweighed the risks","recommended"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|162488|2015-08-18 15:29:55
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3ECKRY5B1Q9L2NRAVDHSHCTKJK8IZN|24648130|Yes|278|No|Yes|"children","children","Children","studied.","children","children,","children.","children."|\N|"detect vesicoureteral reflux","renal scarring"|"renal ultrasonography","late technetium-99m ((99m)Tc)-dimercaptosuccinic acid scan,","voiding cystourethrography"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|111498|2015-08-18 15:01:40
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3EFNPKWBMS19AZ316GXD77O9IVS03D|24679075|Yes|1|No|No|"patient","patient","patient","52-year-old Japanese male","patient"|\N|"acute pancreatitis","bipolar disorder","hemodialysis","renal failure:","acute pancreatitis","renal failure","acute pancreatitis.","acute pancreatitis","bipolar disorder","hemodialysis","renal failure.","bipolar disorder","hemodialysis","renal failure.","acute pancreatitis","acute pancreatitis","renal failure","bipolar disorder","hemodialysis","renal failure,"|"treated with VPA","pancreatic enzyme inhibitor, antibiotics,","transfusion,"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|79677|2015-08-18 15:46:08
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3EQVJH0T40YPKG7RJ3APVCROYB7THP|23956023|No|\N|\N|No|"BT16","BT12","AT-RT cell lines","Cell viability,","BT16","BT12","BT16","BT12","BT16","BT12","BT12","BT16"|\N|\N|"atypical teratoid rhabdoid tumors.","Atypical teratoid rhabdoid tumors","tumors","central nervous system","tumors"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|148853|2015-08-18 14:17:59
A3MWI4T0A6Y4HD|cf_pilot_appendicitis_1|3H5TOKO3D9WP668K8JIDQDQ69YB646|23388666|Yes|129|No|Yes|"frail older women,","frail older women","mean age of 80.9","frail older women,"|\N|"segmental multi-frequency bioelectrical impedance analysis","whole-body","appendicular fat mass","lean soft tissue mass","examine the accuracy","segmental multi-frequency bioelectrical impedance analysis","whole-body","appendicular fat mass","lean soft tissue mass","whole-body","whole-body","whole-body","whole-body","whole-body","whole-body","whole-body","whole-body"|"dual-energy X-ray absorptiometry (DXA)"|\N|\N|\N|\N|\N|\N|\N|\N|0|0|0|0|no|\N|0|0|114728|2015-08-18 15:56:27
